PG,KO,NOC,HRL,CVX,CCI,KMI,COP,VZ,GOOG,AMZN,BA,JNJ,ABBV,QCOM,PFE,WMT,BRK
92.080002,45.360001,270.809998,30.9,107.580002,106.790001,19.01,42.630001,48.330002,920.049988,958.440002,240.990005,132,73.620003,52.23,33.48,78.82,178.710007
91.889999,45.400002,271.730011,30.82,108,107.629997,19.129999,43.779999,48.259998,931.76001,974.700012,241,131.389999,74.110001,52.259998,33.5,78.599998,180.350006
92.419998,45.639999,272.029999,30.889999,107.68,108.470001,19.33,43.759998,48.02,941.130005,984.200012,239.660004,132.600006,75.589996,52.529999,33.939999,78.309998,181.600006
92.18,45.75,270.920013,30.82,109.360001,107.190002,19.4,44.490002,47.779999,933.080017,975.400024,240.300003,130.720001,75.389999,51.860001,33.880001,77.949997,180.289993
92.790001,45.98,268.950012,30.73,110,107.32,19.139999,44.75,47.470001,930.150024,968.320007,237.529999,130.539993,75.610001,50.189999,33.950001,79.879997,177.350006
92.739998,46.009998,265.529999,30.9,112.18,106.160004,19.33,44.900002,47,931.72998,974,234.75,130.860001,77.290001,50.560001,34.040001,80.32,177.050003
92.760002,46.189999,265.829987,31.129999,111.589996,106.970001,19.1,45,46.18,936.48999,979.099976,235.75,132,81.290001,50.349998,33.950001,79.739998,173.899994
93.089996,46.349998,268.600006,31.700001,111.830002,106.839996,19.219999,44.66,46.23,934.25,974.460022,239.5,131.369995,84.459999,49.939999,34.09,79.150002,177.75
93.720001,46.5,268.880005,31.709999,112.82,106.940002,19.440001,45.029999,46.5,932.590027,983.27002,240.589996,133.830002,86.970001,50.599998,34.380001,79.300003,178
93.5,46.68,268.26001,31.700001,112.489998,106.080002,19.360001,45.040001,46.779999,930.659973,983.969971,240,132.669998,87.580002,50.799999,35.259998,79.610001,177.759995
93.230003,46.400002,266.410004,31.25,114.260002,104.019997,19.379999,45.740002,47.240002,931.25,996.799988,243,132.139999,88.230003,50.970001,35.049999,79.790001,178.800003
93.82,46.299999,265.75,30.870001,114.830002,104.989998,19.4,45.830002,47.419998,924.659973,993.01001,247.360001,134.789993,89.389999,51.950001,35.599998,79.809998,179.240005
93.169998,46.150002,267.029999,31.49,114.419998,105.379997,19.360001,46.200001,47.91,920.01001,990.400024,249.970001,134.440002,87.470001,52.240002,35.380001,80.209999,180.5
93.339996,46.139999,276.140015,31.65,115.25,104.580002,19.440001,47.110001,48.09,917.419983,977.25,253.080002,135.020004,85.540001,52.400002,35.66,80.18,181.5
94.169998,45.759998,278.25,31.75,116.5,102.25,19.6,47.860001,49.299999,922.97998,971.789978,253.259995,133.25,86.400002,52.43,35.93,80.169998,183.300003
94.150002,45.709999,279.890015,31.5,116.220001,101.709999,19.75,48.189999,49.369999,933,971.309998,256.130005,133.309998,87.360001,51.860001,36.060001,80.57,183.320007
92.550003,45.450001,281.540009,31.309999,116.410004,101.050003,19.290001,48.700001,49.189999,927.75,961.01001,256.309998,131.990005,87.220001,51.82,36.099998,79.889999,182.630005
92.43,45.5,281.5,31.25,117.230003,100.480003,19.360001,49.41,49.869999,925.450012,949.309998,256.970001,131.470001,86.919998,51.900002,35.900002,78.919998,181.990005
92.82,45.689999,281.600006,31.6,117.790001,100.290001,19.610001,49.73,49.959999,923.719971,945.48999,254.600006,131.5,86.349998,51.75,35.509998,79.040001,182.550003
92.519997,45.470001,285.040009,31.719999,117.459999,99.559998,19.530001,49.669998,49.189999,927.73999,948,255.270004,131,85.349998,51.43,35.25,79.419998,182.869995
90.860001,44.669998,285.730011,31.290001,117.169998,99.779999,19.290001,50.450001,49.240002,941.359985,951.859985,254.110001,129.910004,86.669998,51.380001,35.27,79,183.399994
90.970001,44.860001,285.269989,31.92,117.169998,100.019997,19.280001,49.779999,49.299999,952,960.109985,253.850006,129.580002,88.690002,51.91,35.639999,78.849998,183.589996
91.260002,45.049999,288.5,32.169998,116.419998,100.309998,19.059999,49.549999,49.389999,959.97998,964,254.649994,130.160004,89.739998,52.09,35.669998,77.900002,183.449997
91.959999,44.860001,289.799988,32,117.080002,99.610001,19.1,50.169998,49.450001,954,958,255.990005,131.649994,90.440002,51.990002,36.02,78.830002,185.600006
92.120003,45.110001,291,31.780001,117.82,99.949997,18.85,49.360001,49.639999,957,954.210022,256.119995,132.399994,89.519997,51.93,36.18,79.269997,186.199997
92.489998,45.509998,291.890015,31.790001,117.449997,101.949997,18.85,49.459999,49.959999,955.48999,970,255.279999,132.889999,89.690002,52.169998,35.880001,79.169998,186.169998
92,45.389999,292.940002,31.690001,117.949997,101.459999,18.950001,49.150002,49.040001,966.700012,975.640015,258,133,90.199997,52.16,35.990002,78.779999,187.199997
92.400002,45.549999,293.75,31.719999,117.339996,101.360001,19.02,49.099998,48.889999,980,993.23999,259,133.660004,90.57,52.68,36.060001,79.5,187.5
92.370003,45.599998,294.709991,31.389999,118.400002,102.129997,19.1,49.369999,49.279999,980,996.669983,259.73999,133.559998,90.709999,52.950001,36.380001,82.68,187.460007
91.089996,45.880001,293.790009,31.790001,119.209999,101.610001,18.98,49.200001,49.139999,973.719971,991.27002,261.320007,134.880005,91.470001,53.790001,36.369999,84.580002,187.399994
91.410004,45.98,295.119995,31.68,118.489998,102.25,18.92,49.09,48.439999,987.450012,996.809998,260.950012,136.339996,91.769997,53.880001,36.48,85.699997,187.699997
92.699997,46.25,299.179993,31.799999,119.790001,103.519997,19,49.990002,48.34,992,1007,262.899994,136.600006,91.410004,53.380001,36.369999,86.239998,186.770004
92.970001,46.119999,297,31.790001,119.839996,101.169998,18.91,49.709999,47.900002,992.099976,1008.440002,261.5,136.449997,91.010002,52.98,36.349998,86.580002,188
93.040001,46.529999,295.5,31.379999,120.230003,101.949997,18.639999,49.700001,48.09,990.289978,1005.590027,256.48999,137.669998,91.089996,52.32,35.93,85.5,187.960007
92.779999,46.41,294.670013,31.530001,119.400002,100.989998,18.620001,49.75,48.330002,991.77002,1009.27002,258.470001,140.789993,92.349998,52.540001,36.25,86.150002,187.75
91.699997,46.369999,292,31.27,118.059998,102.18,18.51,49.389999,50.049999,986,990,258.980011,140.710007,95.5,52.029999,35.889999,86.150002,187.160004
89.720001,46.580002,293.75,30.540001,118.610001,103.519997,18.75,49.900002,49.450001,989.440002,993.530029,260.359985,142.380005,96.779999,52.509998,36.299999,86.599998,187.75
88.629997,46.380001,295.410004,30.6,118.720001,104.989998,18.360001,50.279999,49.470001,989.52002,986.72998,265.130005,142.130005,95.93,52.299999,36.299999,87.339996,189.179993
87.370003,46.259998,293.200012,30.5,119.480003,104.059998,18.17,50.48,49.16,970,969,263.23999,143.380005,94,53.439999,36.450001,88.690002,189.919998
86.900002,46.369999,300.630005,30.26,119,103.529999,18.190001,51.060001,48.68,968.369995,978,264.779999,141.160004,91.779999,53.98,36.200001,87.849998,189.830002
87.190002,46.32,306,30.389999,118.779999,105,18.01,50.389999,48.860001,980,980.330017,259.720001,142.509995,91.860001,54.099998,36.09,88.660004,189.649994
87.529999,46.130001,298,30.33,116.129997,103.25,17.9,51.16,48.720001,1009.190002,1058.140015,258.26001,141,92.699997,53.700001,35.529999,88.139999,188.320007
86.910004,46,296.869995,30.27,113.169998,103.339996,17.969999,51.389999,48.880001,1014,1095.01001,255.449997,141.080002,91.699997,54.16,35.43,87.940002,188.020004
86.489998,45.919998,296.98999,30.52,114.449997,105.949997,18.07,51.32,47.939999,1015.219971,1109,259.339996,140.020004,90.879997,52.259998,35.049999,86.860001,188.059998
86.330002,45.75,295.670013,30.969999,116.300003,107.68,18.25,51.810001,48.150002,1017.210022,1105.400024,258.290009,139.830002,90.779999,51.470001,35.009998,87.07,188.100006
86.779999,45.810001,293.880005,31.040001,116.209999,105.260002,18.07,52.060001,47.880001,1021.76001,1097.810059,258.309998,140.110001,92.080002,53.599998,35.27,88.279999,186.75
86.779999,45.970001,301.179993,31.290001,115.480003,105.839996,17.799999,52.369999,47.66,1022.109985,1091.150024,262.420013,139.729996,91.300003,54.759998,35.450001,89.019997,188.130005
86.550003,45.91,300.859985,31.09,115.370003,110.900002,17.809999,53.009998,46.310001,1028.98999,1109.150024,262.619995,140.009995,92.220001,64.540001,35.59,89.419998,186.100006
86.040001,45.41,301.98999,30.809999,117.379997,111.809998,18.120001,53.93,45.209999,1027.27002,1124.73999,264.070007,140.080002,92.980003,62.52,35.299999,88.870003,187.229996
86.989998,45.98,303.299988,31.65,116.779999,111.629997,18.01,54.099998,45.41,1030.52002,1122.819946,266.140015,139.699997,94.309998,64.209999,35.369999,89.110001,186.309998
87.349998,46.119999,302.869995,32.060001,115.900002,113.699997,17.9,53.27,45.290001,1033.98999,1125.959961,265.01001,140.860001,95.290001,64.910004,35.080002,89.940002,183.339996
87.989998,46.200001,298.5,31.92,116.709999,112.860001,17.860001,53.400002,45.110001,1026.459961,1126.099976,262.109985,140.130005,95.349998,64.360001,35.099998,90.239998,183.839996
88.669998,46.599998,297.730011,32.330002,117.220001,113.379997,17.639999,52.66,44.919998,1023.419983,1123,261.670013,139.009995,95.370003,64.959999,35.220001,91.040001,183.160004
88.739998,46.709999,297.170013,32.380001,116.82,112.800003,17.42,52.189999,44.689999,1022.590027,1130.109985,262,139.570007,94.639999,66.160004,35.25,90.699997,183.660004
88.730003,47.32,300.769989,32.830002,116.209999,113.489998,17.25,50.740002,44.330002,1019.210022,1127.01001,261.420013,139.229996,94.629997,65.550003,35.279999,90.339996,182.130005
89.839996,46.950001,300.380005,33.099998,115.25,112.620003,17.049999,50.400002,44.209999,1022.52002,1130.160034,263.76001,139.419998,94.440002,65.769997,35.34,95.120003,182.210007
88.949997,46.34,299.570007,32.860001,114.669998,110.519997,16.83,50.240002,44.630001,1034.01001,1138.280029,262.820007,138.300003,93.800003,66.370003,35.369999,99.239998,181.699997
88.43,45.650002,296.959991,33.209999,114.769997,110.220001,16.98,50,45.799999,1020.26001,1129.77002,263,138.149994,93.919998,66.18,35.380001,96.440002,181.429993
88.18,45.560001,302.140015,34.48,115.139999,110.68,17.15,50.27,46.34,1023.309998,1132.859985,266.23999,138.449997,93.699997,65.349998,35.400002,97.739998,181.779999
88.5,45.889999,303.23999,34.32,115.489998,111.720001,16.92,50.52,46.25,1035,1141,267,138.300003,94.690002,66.370003,35.450001,96.650002,183.779999
88.589996,45.889999,302.820007,34.400002,116.550003,111.910004,17.18,50.450001,47.060001,1035.869995,1160.699951,265.26001,137.5,94,68.510002,35.509998,96.870003,182.660004
88.330002,45.880001,302.890015,34.389999,115.849998,113.480003,17.15,50.220001,47.369999,1040,1202.660034,265.380005,137.509995,94.690002,68.599998,35.52,96.849998,182.740005
89.480003,45.990002,305.220001,34.279999,115.919998,114,17,49.360001,47.700001,1055.089966,1204.880005,267,138.300003,95.940002,67.589996,35.59,96.589996,184.100006
89.400002,45.77,308.140015,34.639999,116.199997,113.540001,17,49.919998,48.84,1042.680054,1194.800049,269.480011,140.220001,95.760002,68.099998,35.939999,97.220001,188.199997
89.349998,45.139999,307,36.099998,117.260002,113.080002,16.77,50.919998,50,1022.369995,1167.099976,269.910004,140.059998,96.360001,66.510002,36.209999,98.089996,190.350006
90.18,45.799999,307,36.490002,119.809998,113.449997,17.299999,51.509998,50.900002,1015.799988,1172.050049,277.51001,139.570007,97.190002,65.199997,36.290001,97.610001,193.589996
91.760002,45.990002,301.730011,36.950001,119.809998,112.449997,17.4,51.869999,51.52,1012.659973,1173.849976,276.160004,140.619995,96.370003,65.599998,36.490002,97.730003,196.179993
91.519997,46.25,301.529999,37.889999,120.540001,109.370003,17.129999,51.23,51.25,995.940002,1128.26001,279.01001,139.789993,96.279999,64.849998,35.919998,97,197.770004
91.389999,46.360001,297.959991,37.110001,119.989998,109.110001,17.09,51.07,50.400002,1001.5,1137.98999,276.579987,140.839996,95.699997,64.639999,35.580002,97.989998,196.059998
91.050003,46.290001,300.26001,37.07,119.5,109.480003,17.110001,50.32,50.59,1020.429993,1156.589966,282.809998,140.009995,94.029999,65.209999,35.560001,97.059998,195.910004
90.019997,45.700001,303.25,37,119.959999,109.849998,17.42,50.869999,50.540001,1037.48999,1170.400024,285.01001,140,95.68,65.599998,35.32,96.300003,195.339996
90.230003,45.310001,306.519989,37.119999,120.290001,109.57,17.76,51.540001,51.290001,1035.5,1164.599976,286.209991,140.899994,96.389999,64.059998,36.040001,96.959999,196.630005
90.449997,45.25,306.220001,36.98,119.809998,111.059998,17.75,51.880001,53.150002,1039.630005,1166.51001,291.339996,142.600006,95.720001,64.879997,36.360001,96.849998,199.410004
90.019997,45.450001,306.959991,37.099998,119.43,111.190002,17.76,51.919998,52.990002,1046.119995,1170,290.5,142.5,96.599998,64.980003,36.57,96.660004,198.559998
90.940002,45.810001,309.450012,36.830002,119.809998,110.540001,17.799999,51.900002,52.599998,1045,1163.709961,293.350006,143.520004,97.330002,64.860001,36.73,98,198.119995
91.57,46.290001,308.529999,36.799999,120.440002,111.080002,17.91,52.779999,52.57,1054.609985,1179.030029,295.869995,142.479996,96.860001,65.330002,36.779999,97.709999,198.240005
91.980003,46.200001,311.019989,36.950001,119.919998,110.599998,17.99,52.110001,52.939999,1066.079956,1187.369995,296,142.559998,97.669998,64.93,37.220001,97.379997,199.5
92,46.040001,308.720001,37.119999,120.32,109.93,18.1,52.459999,53.27,1075.199951,1189.150024,296.5,141.889999,98.419998,65.110001,37.200001,99.910004,200.160004
91.800003,46.209999,307.929993,36.970001,120.279999,108.43,17.93,52.900002,53.110001,1071.780029,1190.5,298.700012,142.259995,97.860001,64.559998,36.990002,99.449997,199.389999
91.660004,46.139999,307.540009,36.549999,121.389999,108.5,17.719999,54.150002,52.810001,1064.949951,1175.900024,298.049988,141.589996,97.82,64.75,36.540001,99,198.850006
91.879997,45.689999,305.769989,36.5,124.849998,108.080002,18.030001,56.049999,53.110001,1061.109985,1172.079956,296.329987,141,97.860001,64.309998,36.27,98.290001,199.240005
92.349998,45.700001,304.420013,36.650002,125.230003,108.550003,18.049999,55.779999,53.130001,1058.069946,1168.359985,295.540009,140.460007,98.150002,64.489998,36.09,98.349998,197.970001
92.489998,45.900002,304.649994,36.810001,125.959999,109.120003,18.129999,56.060001,53.41,1057.390015,1179.910034,296.410004,140.419998,97.730003,64.32,36.310001,99.559998,197.5
92.300003,45.91,306.820007,36.549999,125.690002,109.639999,18.139999,55.490002,53.41,1051.599976,1189,295.809998,140.699997,98.190002,64.690002,36.360001,99.519997,199.339996
92.239998,45.700001,308.25,36.619999,125.360001,110,18.309999,55.439999,53.369999,1046.719971,1182.349976,296.940002,140.979996,98.139999,64.360001,36.23,99.400002,200
91.919998,45.91,307.350006,36.529999,125.709999,110.529999,18.32,55.09,53.16,1048.339966,1172,295.75,139.660004,97.139999,64.379997,36.380001,99.300003,198.869995
90.730003,45.490002,304.73999,36.299999,127.459999,108.75,18.870001,55.380001,53.299999,1064.310059,1188.300049,295.940002,139.360001,98.550003,65.220001,36.450001,98.849998,197
90.830002,45.560001,306.579987,36,127.949997,108.290001,18.99,56.41,52.369999,1088,1205,297.940002,140.449997,100.07,66.18,36.709999,99.540001,200.899994
91.269997,46.02,309.089996,36.459999,127.970001,107.43,19.07,56.68,52.799999,1094,1217.51001,296.769989,140.690002,99.339996,66.040001,36.82,99.639999,201
90.93,45.950001,308.950012,36.310001,127.860001,108.010002,18.9,56.759998,52.560001,1102.22998,1236,308.660004,141.699997,101.279999,66.25,36.720001,100.25,201.149994
91.470001,46,309.230011,36.34,128.429993,108.300003,18.85,57.470001,52.119999,1109.400024,1256.900024,310.589996,142.369995,99.489998,65.639999,36.439999,102.029999,203.339996
90.910004,46.23,309.339996,36.220001,128.309998,105.949997,19,58.139999,51.389999,1097.099976,1245.150024,317.48999,143.550003,99.650002,65.480003,36.34,99.75,203
90.400002,46.23,308.880005,35.330002,128.919998,104.949997,18.799999,58.169998,51.889999,1106.300049,1259.73999,322.130005,144.130005,99.370003,65.199997,36.639999,99.699997,205.960007
90.050003,46.279999,310,34.470001,132.190002,104.050003,19.24,59.389999,51.939999,1102.410034,1273.390015,330.380005,144.990005,99.339996,65.610001,36.630001,100.389999,207.270004
90.139999,46.150002,317.420013,34.720001,133.669998,103.980003,19.67,60,51.68,1132.51001,1323,339.899994,146.419998,100.260002,66.230003,36.57,101.339996,213.119995
90.559998,46.580002,314.98999,34.950001,132.190002,105.400002,19.52,58.970001,51.810001,1126.219971,1312.23999,337.730011,147.839996,103,68.519997,36.82,101.150002,211.919998
90.239998,46.75,317.5,34.459999,132.350006,105.709999,19.5,59.619999,51.900002,1131.410034,1293.949951,350.700012,146.929993,104.290001,67.75,37.169998,104.739998,215.669998
90.279999,46.990002,316.230011,34.389999,131.830002,106.25,19.040001,59.68,51.740002,1131.829956,1312,341.670013,147.460007,104.330002,68.040001,37.189999,104.639999,213.449997
90.879997,47.139999,316.100006,34.900002,131.300003,107.5,19.049999,59.860001,52.049999,1137.48999,1297.170044,335.290009,147.009995,104.699997,67.809998,36.889999,104.5,213.289993
89.82,47.209999,315.230011,35,132.380005,108.919998,19.66,60.610001,54.599998,1159.849976,1338.089966,338.339996,146.960007,106.169998,68.599998,36.82,105.290001,216.039993
89.059998,47.529999,313.450012,35.040001,131.380005,110.480003,19.52,60.540001,53.82,1177.329956,1374.819946,336.200012,143.5,105.260002,68.199997,36.990002,106.349998,216.119995
88.68,47.700001,316.73999,34.459999,131.759995,109.379997,19.200001,60.75,54.279999,1172.530029,1368,336.209991,142.309998,105.949997,68.139999,36.970001,105.849998,216.240005
